"id","centroid_x","centroid_y","polygon_source","area_mine_ha","country_name","dist_road_m","dist_power_line_m","dist_substation_m","dist_airport_m","dist_waterbody_m","dist_urban_m","avg_PVOUT","avg_GHI","avg_TEMP","avg_wind_speed_ms_50m","avg_wind_power_density_Wm2_50m","dist_PHES_upper_m","dist_PHES_lower_m","avg_elevation","dist_KBA_m","dist_PA_m","suitable_solar","suitable_wind","suitable_phes"
"A0019404",115.027487638738,-3.20124184493133,"Maus et al. (2022)",9.30556573417202,"Indonesia",18908.9081054851,2734.24616650561,21666.0450572778,37901.2279502348,16471.3773716309,28558.0880467686,3.72200000286102,4.67799997329712,26.4375,3.34936308860779,47.9213485717773,64021.3491812904,66504.4405452001,13.5,75324.3594090219,20591.7604987601,FALSE,FALSE,FALSE
"A0019405",114.983400956421,-3.25922640458517,"Maus et al. (2022)",70.4209595696847,"Indonesia",10590.8102843574,5356.41438828686,26606.9381382043,29599.0977821943,10035.4377360089,20142.9639850704,3.70624995231628,4.64874994754791,26.140625,3.53890175819397,53.1737102508545,60770.9594305555,63245.8227075718,55,70234.6127033853,16607.9116527197,FALSE,FALSE,FALSE
"A0019406",114.968455918958,-3.27015942499452,"Maus et al. (2022)",138.191886577953,"Indonesia",8822.10269208152,5761.20535916205,24527.2605637257,27199.3066684861,8284.46586138614,17898.3958957357,3.69999992847443,4.64317647148581,26.25,3.38120367947747,45.4310998355641,60561.3815710865,63029.5654533269,51,68013.780480408,16468.9606662455,FALSE,FALSE,FALSE
"A0019407",114.937983215107,-3.31029848941491,"Maus et al. (2022)",198.214141220181,"Indonesia",3671.17691688067,2938.85721516176,18764.6054974176,21615.9166476277,3275.7312578345,12154.162153186,3.68650007247925,4.62542306459867,26.28125,3.36736201203388,46.1044790848442,59222.7786522189,61650.63700091,28,65500.2573768139,16352.5021551556,FALSE,FALSE,FALSE
"A0019409",115.090414801384,-3.27108451599822,"Maus et al. (2022)",13.7522287355436,"Indonesia",15010.4858640138,5403.40960530694,26753.9882706659,38611.3911360634,9878.64833312507,28320.3748386621,3.68599998950958,4.62200021743774,25.9375,3.90422749519348,72.677848815918,53942.304063187,56419.3182647786,88,82324.6063999294,10893.818255612,FALSE,FALSE,FALSE
"A0019410",115.345735088226,-2.94915553742502,"Maus et al. (2022)",425.679787539326,"Indonesia",16281.6072014211,12058.6798031269,19580.3834088032,80337.9373749133,0,16776.4854237936,3.55824995040894,4.45214289426804,25.3125,3.14673657076699,59.8870009694781,83616.821554753,82856.617636554,206.5,91748.0034729726,16529.2701561361,FALSE,FALSE,FALSE
"A0019411",115.328464760399,-2.85788195122235,"Maus et al. (2022)",26.6777575310708,"Indonesia",9001.1100426693,5640.62516166018,10991.2295282496,71417.6211455207,8929.59582460559,8752.73201066465,3.6060000260671,4.52824997901917,25.7291666666667,2.74055302143097,46.2762012481689,79151.1863765028,74216.6217980347,78,83764.4845537723,11325.4677209133,FALSE,FALSE,FALSE
"A0019413",117.049861994639,-0.946247844643721,"Maus et al. (2022)",2500.1073928984,"Indonesia",0,1985.9243254279,7843.09247088653,8186.45617273302,8328.86209083316,25690.6091774388,3.44148274947857,4.32124233392119,26.3254310344828,2.95574812007175,26.9736473418328,158691.198011438,161723.713182701,37.9230769230769,182.775536216302,0,FALSE,FALSE,FALSE
"A0019501",117.086365526871,-0.392823094245091,"Maus et al. (2022)",241.399887719968,"Indonesia",822.920974492921,98.7795059813186,7662.54952425566,15862.506608534,1642.52550486584,6317.19813096821,3.50166670481364,4.40377419994723,26.0625,2.85890216687146,30.5508441925049,118600.262427858,115326.769546748,5.5,26131.7053749559,28222.1873849404,TRUE,FALSE,FALSE
"A0019504",114.962004656802,-0.73030598721005,"Maus et al. (2022)",861.987611269491,"Indonesia",33267.2218880999,0,15952.5205860732,22119.9364363774,30821.5481584268,21527.534578271,3.67189998626709,4.61212390292007,25.875,1.89324540964195,14.7010901485171,85829.4141292865,91344.595286646,59.7,100007.03332578,25076.9306923976,FALSE,FALSE,FALSE
"A0019505",114.971378025054,-0.76447248091501,"Maus et al. (2022)",84.0918093572519,"Indonesia",35668.0512337526,1544.95076861483,15323.7822353123,20498.8415814034,29018.5994938094,19821.9000437052,3.66583331425985,4.60623077245859,25.8645833333333,1.96559945344925,16.4615840911865,91056.3413478482,96263.5693893241,62,97832.2410379539,24050.9060456221,FALSE,FALSE,FALSE
"A0019506",116.257576628279,-2.96355550243352,"Maus et al. (2022)",148.645789479815,"Indonesia",69951.4150845605,24040.6727052065,34038.0183564309,35747.3699056732,2292.51133632622,27413.7913951819,3.83200001716614,4.81270003318787,26.5,2.557849191484,18.7176674434117,114132.616289144,117838.256237521,41.8571428571429,101090.614676135,3920.43253780616,FALSE,FALSE,FALSE
"A0019507",116.307290390488,0.376450784625072,"Maus et al. (2022)",176.796495294324,"Indonesia",73564.3365053285,76869.003276097,77799.2214733612,14367.0237647164,13364.7276550453,112336.513848644,3.77099998792013,4.74799999323758,25.75,2.33896048863729,21.3652682304382,115075.699450246,104916.501427182,57.5,37347.7238467943,34410.7706205345,FALSE,FALSE,FALSE
"A0019731",101.910016351409,-0.60738717230882,"Maus et al. (2022)",14.6679493831762,"Indonesia",8532.42111069123,9952.85152503495,16479.5188329168,53790.7463725565,1809.2885573104,37724.6504847445,3.60533332824707,4.52266645431519,25.6875,2.3652822971344,19.4862041473389,131691.136293874,127768.152297604,74,7214.15371685257,31874.4274560536,FALSE,FALSE,FALSE
"A0019751",117.302045153509,0.153448589123573,"Maus et al. (2022)",15.7530033164989,"Indonesia",47535.1138949196,12415.2218997688,14446.7888056028,18946.6132153278,1424.82019794514,15753.0629573851,3.55200004577637,4.44749999046326,25.1875,3.80198037624359,60.7161693572998,53923.8036861627,50828.7446402741,165.5,956.345186297034,7409.66983200465,FALSE,FALSE,FALSE
"A0019814",117.638750862958,0.931764497316257,"Maus et al. (2022)",3818.38060376471,"Indonesia",136454.96421489,10181.0617895176,20487.0224402682,36382.601515077,11647.9316643053,39224.0634251209,3.57183719790259,4.47668016777347,25.0043604651163,2.63521472750039,25.851297993689,4467.85161081758,6555.55140409024,156.5,32980.8274663885,40274.6449838291,FALSE,FALSE,FALSE
"A0019819",103.146368776695,-2.48220578851313,"Maus et al. (2022)",35.6490925643847,"Indonesia",80081.3977497388,34974.9063537711,46911.6279192747,53903.0833919714,20255.1172321111,49313.5954752042,3.67849999666214,4.61625015735626,26.21875,2.57393211126328,22.9341616630554,160691.863837423,155640.214174634,74.6666666666667,1168.88796318163,49054.4535898015,FALSE,FALSE,FALSE
"A0019820",103.852913253642,-3.75256531598757,"Maus et al. (2022)",18.7645820867041,"Indonesia",31763.2448554798,4416.26630376397,6222.1571790741,50968.0426669413,2956.55342975003,4154.90160213502,3.86800003051758,4.84800004959106,26.25,2.99715852737427,34.4962558746338,7822.33884633088,8398.29768479305,90.5,46614.1269144098,22216.933597243,FALSE,FALSE,FALSE
"A0019822",117.648660831014,2.10023565658771,"Maus et al. (2022)",527.210995739101,"Indonesia",55964.7578729142,7586.09828659737,16892.0283713413,12293.158923647,8299.81292346766,13944.7272473705,3.60450001557668,4.53760869952216,25.9479166666667,2.02144573391348,12.9191839107569,36337.7438235294,29386.2077858686,28.8,15242.8501533255,12970.6013810369,FALSE,FALSE,FALSE
"A0019823",114.827416200227,-1.03165585272743,"Maus et al. (2022)",34.2243370615469,"Indonesia",31724.9385552435,14983.1830335697,18307.1137623844,10189.5343000676,5497.29320099622,9543.64431640866,3.65766668319702,4.59820003509522,26.125,1.64927915732066,10.1267719268799,125708.670848305,130882.745549035,36.5,88408.5014625754,3598.92531768576,FALSE,FALSE,FALSE
"A0019824",115.884987737869,0.27238455141422,"Maus et al. (2022)",76.9676192149446,"Indonesia",45868.3760089519,56724.8474093284,55690.4502628994,40790.9406894654,21966.6089948093,141352.7475661,3.76419997215271,4.73581821268255,25.6,1.41509245501624,5.22429087426927,67892.7030239626,58367.8435114377,83,21549.3713806538,63852.1632358075,FALSE,FALSE,FALSE
"A0019828",116.204673810677,-1.66261904652197,"Maus et al. (2022)",209.14543916766,"Indonesia",74897.9239138087,5218.46095400834,18813.9319873415,23372.7744846937,983.091897126163,23860.342609152,3.61700010299683,4.54070370285599,25.90625,2.08470467420725,13.8318961583651,39864.9650396308,41702.8155863008,17,55363.3611639397,36.1335608692419,FALSE,FALSE,FALSE
"A0019829",117.755411032783,0.763419274135462,"Maus et al. (2022)",58.014362118935,"Indonesia",131572.008638168,6308.63346676414,6273.29160893348,24506.9061837832,12222.3236889917,34018.6422149665,3.79299998283386,4.76922225952148,26.125,2.65512263774872,26.9862475395203,6484.48846793053,12258.3328275919,17,38584.9482403514,36589.529519829,TRUE,FALSE,FALSE
"A0019830",103.734476376819,-3.61238568076981,"Maus et al. (2022)",42.8339866920382,"Indonesia",26166.3965541011,3608.45345449826,13018.9811002566,38207.0017961584,3099.7220602175,5081.22595353907,3.87800002098083,4.86199998855591,26.3125,2.98983860015869,41.9360226222447,19186.477861761,14029.029776718,59,41575.0960757782,22965.6693524405,FALSE,FALSE,FALSE
"A0019831",117.276376540365,-0.732003222588747,"Maus et al. (2022)",5.13688481288966,"Indonesia",3662.21877007247,4985.98474597544,9711.53573392567,30301.7645008784,3810.16293819408,19556.8686058233,3.54999995231628,4.46199989318848,26.5,3.03195506334305,28.9934511184692,149334.452593563,145523.094941361,3,0,15508.0982720099,FALSE,FALSE,FALSE
"A0019832",103.214288096558,-2.61026138403231,"Maus et al. (2022)",234.165813373306,"Indonesia",70399.1127388464,33505.4268335851,59671.1164495722,40494.640041447,3397.54034890254,62273.9742053651,3.71800001462301,4.66558625780303,26.3125,2.4892466545105,23.6497100194295,143817.674031641,138767.244617116,51,7267.29979596006,44635.3570105234,FALSE,FALSE,FALSE
"A0019833",117.310866203571,-0.245827186201129,"Maus et al. (2022)",124.392768489922,"Indonesia",20572.5868234951,20.0567269186181,6840.22190269616,12240.6628042052,7930.97107199435,23712.7133280104,3.50399994850159,4.40793752670288,26.0625,2.95007352828979,27.5470396677653,95041.6083430922,91360.392938665,40.5,9531.08993796493,47314.5676000614,TRUE,FALSE,FALSE
"A0019835",116.860233352866,-0.106703408469837,"Maus et al. (2022)",865.852450157487,"Indonesia",146.855854822913,25924.7888793041,31274.0599324351,29474.6059276787,872.222598239075,31787.7861311742,3.55811113781399,4.48266072784151,26.0833333333333,2.49318921786767,22.0560791404159,103278.554676561,101090.383783869,16.25,8281.22706317426,12352.1246605496,FALSE,FALSE,FALSE
"A0019836",117.280828924721,-0.618666062125167,"Maus et al. (2022)",34.4287145074137,"Indonesia",6599.6665120469,1607.49223561759,2125.41335555293,25906.4889146502,1273.72798991446,11391.500952291,3.51200008392334,4.42124998569489,26.375,3.00012004375458,29.5528354644775,136631.790435492,132845.94614033,8,0,23883.383278678,FALSE,FALSE,FALSE
"A0025595",115.0708992722,-3.34289346752106,"Tang & Werner 2023",2.81834218080774,"Indonesia",10600.6594399994,7261.63438401374,27821.8490858173,33577.1301851014,3026.71315830523,22744.6406197004,3.67600011825562,4.61600017547607,26.1875,3.75716519355774,72.1810989379883,48009.4770895161,50491.9018742373,45,81307.2245744023,4195.09541421909,FALSE,FALSE,FALSE
"A0025596",115.031190406303,-3.35719777531122,"Tang & Werner 2023",2.09749203158689,"Indonesia",9285.58576918387,5237.33223066906,23192.2822987259,28870.0124282757,658.69133575867,18045.7511028026,3.68300008773804,4.61549997329712,26,3.88275414705276,80.4069538116455,49195.0579683111,51659.8157485827,91,77232.9361871156,5396.66176226183,FALSE,FALSE,FALSE
"A0025633",115.108242177484,-3.9266433405786,"Tang & Werner 2023",135.992937335882,"Indonesia",39463.2357611572,0,43879.2578379691,63656.6353517819,7927.14097947043,31258.1569375142,3.74349999427795,4.69611112276713,26.34375,3.19117847610922,36.7933679468492,30956.6396408079,30248.5156997032,8.5,112281.675405098,1910.57403319547,FALSE,FALSE,FALSE
"A0025634",114.888829066015,-3.93102614656699,"Tang & Werner 2023",38.2078797404855,"Indonesia",17436.1246091021,3433.6465342779,26338.6429085755,54707.2977510982,0,16589.8052452671,3.59940004348755,4.50780000686646,26.4625,3.61547403335571,44.7766799926758,50851.8937481703,50973.8640390892,22.5,94132.0229509326,8017.97662724143,FALSE,FALSE,FALSE
"A0025719",104.149619477413,-4.12111308277264,"Tang & Werner 2023",162.205818849901,"Indonesia",64982.3680715979,579.481835826784,2003.5652268828,39716.0661633055,214.475341314055,0,3.88000011444092,4.86890909888528,26.09375,2.38099676086789,23.1267600286575,54079.8148151771,58486.0238161993,58,74488.0743660206,51407.4328613924,TRUE,FALSE,FALSE
"A0025726",116.428547362228,-3.40433172868385,"Tang & Werner 2023",60.0001286817632,"Indonesia",84784.9939924878,16141.3475502057,30002.0367253321,30610.1199549092,27418.4253467296,27401.6403451874,3.92000007629395,4.90642854145595,26.8125,3.03374513983727,35.854900598526,129251.907781592,128651.802705134,0,153330.89801009,4471.47427539108,FALSE,FALSE,FALSE
"A0025727",116.426407978505,-3.39134407085885,"Tang & Werner 2023",65.3248507449875,"Indonesia",84405.8598264413,16354.5839758253,29441.229400095,30093.1248904426,26854.4348867267,26271.1666582151,3.93400001525879,4.91866662767198,26.6875,2.88492260660444,30.1144515446254,129344.022825485,128760.459032547,0,151546.544763752,4732.04902673576,FALSE,FALSE,FALSE
"A0025728",116.423863914333,-3.42333549229922,"Tang & Werner 2023",18.8078765525059,"Indonesia",85084.2191457927,15401.5115267965,30705.5061429972,31225.8197180766,28135.4634059105,28567.4614110729,3.91250002384186,4.89300012588501,26.5625,2.99883079528809,33.6628487904867,128633.790839143,127994.501478623,0,155019.468232758,4006.8843220663,FALSE,FALSE,FALSE
"A0025729",116.406771359591,-3.43619982102568,"Tang & Werner 2023",32.0024421593627,"Indonesia",83603.4282802032,12998.0293020466,29878.5215984445,30271.4168449117,27344.1908605946,28354.5335520098,3.86400008201599,4.83824992179871,26.4375,2.5736448764801,19.3296924591064,126193.901975002,125535.352058669,0,155378.127396432,2696.86928396063,FALSE,FALSE,FALSE
"A0025730",115.655737584605,-3.60106096642842,"Tang & Werner 2023",78.306803013885,"Indonesia",40269.553394053,8385.85778415567,18405.3976892388,41387.4929108611,12343.3912268067,32580.4149334527,3.58699989318848,4.49374997615814,26.1875,2.30217571258545,16.7145656585693,40542.9401037133,40029.5068865066,18.5,150657.941162281,31453.9111309856,FALSE,FALSE,FALSE
"A0025731",115.65212628438,-3.6272454949694,"Tang & Werner 2023",11.1732339206693,"Indonesia",43572.90888907,6705.00960151188,17316.7895105861,43873.0725806485,10208.1424826902,31569.0874828229,3.59899997711182,4.51150012016296,26.25,2.5468316078186,21.6955604553223,40084.1785212296,39468.1829756603,14,151251.913494181,32718.4748531026,FALSE,FALSE,FALSE
"A0025732",115.686794248256,-3.73111214026336,"Tang & Werner 2023",18.4307897329437,"Indonesia",55023.6550819214,4301.48843890248,18344.8199199836,48177.6331476639,590.671331004068,30905.6237841018,3.80699992179871,4.76900005340576,26.625,3.43391609191895,48.0543111165365,42831.5355683109,41536.0070367681,9,158716.388576255,38277.6487609626,FALSE,FALSE,FALSE
"A0025737",115.934402594899,-2.62256979368254,"Tang & Werner 2023",3.30520148330361,"Indonesia",52328.3469582803,16982.3843421674,60839.416991967,49589.6804112106,28319.1896551624,59168.1124306878,3.59150004386902,4.50450003147125,25.09375,1.90801525115967,9.40964889526367,62709.7391072474,66323.7763214719,136,51198.553299837,27159.2822264653,FALSE,FALSE,FALSE
"A0025739",115.802641088471,-3.45873723409616,"Tang & Werner 2023",616.687184494484,"Indonesia",27273.2556926719,14726.351425611,17938.0412889486,18675.5346461491,18381.590122247,17471.8098598518,3.60337498784065,4.52370369287185,26.015625,2.41828388383944,20.7332741724302,60176.0563266306,60086.5224609448,22.5714285714286,138564.623252083,19204.1940653673,FALSE,FALSE,FALSE
"A0025740",115.830712463377,-3.46350421046166,"Tang & Werner 2023",67.1474303942684,"Indonesia",29967.9503150413,13416.8613420256,16604.1643634569,17371.6042525495,17083.2683851942,16289.0087631815,3.59580001831055,4.51111115349664,26.075,2.19062001054937,15.9391254945235,64523.3739807771,64378.3333267046,23,140136.737655514,17805.3643841246,FALSE,FALSE,FALSE
"A0025741",115.845850995948,-3.470300043822,"Tang & Werner 2023",125.920585559347,"Indonesia",31497.6241979905,11721.1300329748,14080.6067017607,15664.4188500862,14720.359660036,14769.5855750502,3.58800005912781,4.50400002797445,26.1666666666667,2.22138810157776,16.1693013310432,65167.7479459547,64967.5655660196,14,141003.437706146,15265.2383722668,FALSE,FALSE,FALSE
"A0025742",115.859040340754,-3.47240472287113,"Tang & Werner 2023",0.705122071483818,"Indonesia",33212.1620679906,11563.0530975926,13931.7043057659,15509.034281855,14565.9945445444,14632.0012913954,3.57699990272522,4.49499988555908,26.25,2.22587144374847,16.6872234344482,67492.8603510212,67250.5236417629,10,141773.267865538,15148.2097380664,FALSE,FALSE,FALSE
"A0025743",115.858609614722,-3.47118346887691,"Tang & Werner 2023",0.5260335635819,"Indonesia",33089.1048357069,11540.1360436511,13988.1981470523,15484.0241832189,14604.8787647646,14594.3224819374,3.57949995994568,4.49399995803833,26.21875,2.22033393383026,16.6408252716064,67504.4315123791,67266.041215324,10,141658.650102565,15256.8057986541,FALSE,FALSE,FALSE
"A0025744",115.850827040342,-3.45582269326086,"Tang & Werner 2023",38.0171347404944,"Indonesia",30962.6651949661,10891.7413660047,14309.4027120508,14847.2401743401,14772.2944392757,13787.4812462214,3.57299995422363,4.4907500743866,26.1875,2.20299816131592,15.8849148750305,66363.844746233,66196.2849884754,14.6666666666667,139638.592535627,16003.8158116636,FALSE,FALSE,FALSE
"A0025745",115.831162141066,-3.45028256314757,"Tang & Werner 2023",17.0022605041811,"Indonesia",29176.9558854147,13274.4218758962,16939.5135390115,17211.5996926616,17392.8781818378,16021.7488423557,3.58250004053116,4.5,26.046875,2.12776637077332,14.4433505535126,65298.1207715361,65194.2762044277,24.5,139002.9942864,18567.1426617052,FALSE,FALSE,FALSE
"A0025749",117.316681168518,2.08294694819607,"Tang & Werner 2023",3.59874018384179,"Indonesia",72558.6596814495,18212.3994633483,18245.4966861039,13482.4192507022,474.628200158528,16219.6282473609,3.69499999284744,4.65500005086263,25.859375,2.61830586194992,32.977059841156,22802.8169931305,12288.3944963204,20,24132.738248378,49460.1884759317,FALSE,FALSE,FALSE
"A0025750",117.318763379532,2.08480605364775,"Tang & Werner 2023",6.28680500397843,"Indonesia",72200.3102270696,17898.5397589011,17924.8163040714,13129.2788108666,463.945980283107,15852.9802309951,3.69700002670288,4.6560001373291,25.875,2.61524558067322,32.6947822570801,22896.1797114833,12328.6811471696,20,24057.6623681049,49256.5382699183,FALSE,FALSE,FALSE
"A0025751",117.313395398001,2.08583944142746,"Tang & Werner 2023",20.4438552316637,"Indonesia",72114.8826348632,18255.0180588133,18269.8372607317,13399.4715017558,0,16052.2379129106,3.69466662406921,4.65766668319702,25.875,2.63410019874573,33.8644307454427,23034.490554759,12573.90586223,18,24520.4418821001,49735.5241582794,FALSE,FALSE,FALSE
"A0025752",117.677783169715,2.03349113211404,"Tang & Werner 2023",1.28342507174591,"Indonesia",63340.7782272773,3508.83851353342,24268.768856191,7656.16512812412,4377.95862603899,22090.5738915637,3.65399992465973,4.60050010681152,26.03125,2.1638571023941,16.8181300163269,36817.7293714078,32683.9461442817,20,11220.6101922393,9303.41085689491,FALSE,FALSE,FALSE
"A0025753",117.51824678245,0.695048511765652,"Tang & Werner 2023",25.3063711559207,"Indonesia",111635.594153218,9097.85179214957,18567.5636201071,19921.5548392378,14074.7423929131,15092.0424354864,3.63900005817413,4.58166662851969,25.875,2.39942091703415,18.1861209869385,7983.43778891577,7101.74730651595,22,16129.1197428734,15463.1170902476,FALSE,FALSE,FALSE
"A0025754",115.94320358278,-0.532985040494424,"Tang & Werner 2023",51.2992769614626,"Indonesia",34600.3843885483,37356.2660941935,37627.7986628834,41042.1467104056,17062.8224766538,112935.14311574,3.65399998426437,4.59866666793823,25.984375,2.41961211628384,22.2861751980252,87272.4774983857,78687.6032879853,56.6666666666667,37661.5298726986,25316.3426662376,FALSE,FALSE,FALSE
"A0036846",104.181194429284,-4.07413144194982,"Tang & Werner 2023",21.6890835196487,"Indonesia",59736.5752695872,3302.95718332868,3254.47223789595,42107.4595144345,2979.29604958112,2966.94658541266,3.84899997711182,4.8289999961853,26.09375,2.35145998001099,20.2375990549723,54160.678585544,58225.3710067496,69,68515.3909069842,54444.7516984886,FALSE,FALSE,FALSE
"A0036847",104.175499261429,-4.07299428986477,"Tang & Werner 2023",18.0215659651495,"Indonesia",59622.9997842011,3381.91468257555,3339.54164904848,42517.6768253464,3667.71746669965,3042.62042114889,3.85333331425985,4.83300018310547,26.0625,2.41562938690186,21.9045267105103,53487.6497550493,57559.6841320172,70,68824.3217475108,53826.2474979713,FALSE,FALSE,FALSE
"A0036848",104.160811865262,-4.07533655227316,"Tang & Werner 2023",4.40877939831768,"Indonesia",60426.6894473779,3101.42815787047,3316.28725466062,43484.6692365494,3976.99754489686,3070.62438163247,3.86449992656708,4.84600019454956,26,2.3358519077301,19.6199016571045,52626.2919635977,56778.7421601062,73,70162.8045521459,52406.1700430198,FALSE,FALSE,FALSE
"A0036849",104.155493188018,-4.07484212705829,"Tang & Werner 2023",8.02649765769715,"Indonesia",60417.1297242977,2968.59168014128,3456.10430516918,43818.9571888311,3554.5333552491,3234.94609574088,3.87099993228912,4.85049986839294,25.96875,2.31923246383667,19.1461734771729,52101.7983811451,56272.4576069951,77.5,70421.8327611383,51785.2513236993,FALSE,FALSE,FALSE
"A0036850",104.157475651098,-4.07142464439185,"Tang & Werner 2023",5.55408545633018,"Indonesia",60118.7441751908,3468.30221727717,3735.42692716482,43899.6773806918,3546.24613566722,3492.04966876972,3.8659999370575,4.84700012207031,25.96875,2.3804616133372,20.7906195322673,51972.4822656124,56123.1705734981,75,70037.3942170422,51864.9551459677,FALSE,FALSE,FALSE
"A0038188",115.834499461269,-1.71998655174145,"Tang & Werner 2023",485.605587851964,"Indonesia",40341.9132331219,1255.94665120019,11214.8032385578,48835.2937540464,24833.9210826879,41762.1338686225,3.53580002784729,4.43734376877546,25.625,2.20036089041876,17.1552000651284,7501.14571490041,13470.2143731621,102.8,14922.2252058449,34529.0378835928,FALSE,FALSE,FALSE
"A0040166",117.263533534473,0.126325699191252,"Tang & Werner 2023",9.81441353738675,"Indonesia",42706.9680512714,14298.7372144866,19099.6882900738,22856.2268397206,2744.33068464787,19757.0880335471,3.52049994468689,4.42700004577637,25.71875,3.06794416904449,30.4749412536621,58696.5498094497,55699.4831762984,84.3333333333333,5401.00799437361,11926.2906122595,FALSE,FALSE,FALSE
"A0042081",115.64707965077,-3.68840338319573,"Tang & Werner 2023",6.0747232923355,"Indonesia",50591.5195009273,1549.74049826899,14168.1775434795,48326.6937963668,3910.29196262767,28050.2160741643,3.71300005912781,4.65100002288818,26.4375,2.60890483856201,22.4121398925781,38540.1526754935,37514.1965338549,20,153006.672816027,36942.0294226716,FALSE,FALSE,FALSE
"A0042082",115.63986054653,-3.69430313692033,"Tang & Werner 2023",1.40259432638734,"Indonesia",51350.2303943318,941.237520558111,13329.6845464899,49458.5889561971,3897.56281965701,27156.4413248445,3.72900009155273,4.66149997711182,26.375,2.70169019699097,24.9466428756714,37757.7498606348,36698.2997416575,25,152533.463583423,36945.4348087481,FALSE,FALSE,FALSE
"A0042083",115.647935715071,-3.70132396245005,"Tang & Werner 2023",6.66745690053646,"Indonesia",51848.1172401388,183.545087389909,14117.0016686355,49189.6580070167,2573.09032261239,27679.8976642732,3.73950004577637,4.68539991378784,26.46875,2.59494113922119,21.9385862350464,38629.1177986944,37507.9638009454,18.6666666666667,153568.955373093,37948.896187814,FALSE,FALSE,FALSE
"A0042084",115.649369103797,-3.69735008221686,"Tang & Werner 2023",8.49230580913769,"Indonesia",51496.3612716416,497.41089680556,14231.8424239129,48755.3255656501,2848.53619531125,27912.0387122897,3.73199999332428,4.67549991607666,26.46875,2.58391356468201,21.5247344970703,38699.489716478,37616.1309864323,18.5,153546.759501798,37774.9151256586,FALSE,FALSE,FALSE
"A0042085",115.648399616563,-3.6938116120609,"Tang & Werner 2023",5.0449078434196,"Indonesia",51117.5263152822,966.230293984987,14228.5941071127,48520.156890973,3318.20969663204,27986.5858317894,3.73199999332428,4.66499996185303,26.46875,2.58115464448929,21.6143388748169,38671.4173746393,37606.1789435599,18.5,153373.950063028,37510.8398257248,FALSE,FALSE,FALSE
"A0042086",115.592779589806,-3.74847947532498,"Tang & Werner 2023",1.92559636571594,"Indonesia",56859.9066207516,5218.65834515944,8862.65825005706,57319.9785591632,7056.81253846236,20451.054841968,3.81200003623962,4.78449988365173,26.5625,2.88320970535278,26.4441833496094,32755.8710603142,31322.3324426807,17,149836.878807638,37994.4860695984,FALSE,FALSE,FALSE
"A0042087",115.464836355254,-3.80044475650298,"Tang & Werner 2023",16.9194912067897,"Indonesia",54138.8524395246,4349.02089633248,11031.4500285844,71654.8324772629,293.512258019762,6035.54598534577,3.81300002336502,4.77449989318848,26.53125,3.10745632648468,33.8757266998291,20673.0733365793,18590.2513222714,11.5,139231.15240878,32361.6537265568,FALSE,FALSE,FALSE
"A0042088",115.466988345758,-3.80514101270871,"Tang & Werner 2023",2.8903166187195,"Indonesia",54733.9075038597,4941.91708538322,11618.3232618436,72122.5006778189,0,6655.15710290924,3.82000005245209,4.785666624705,26.5625,3.34165032704671,42.0659688313802,21304.9217356763,19219.3446653702,10.5,139861.968632983,32992.0154177723,FALSE,FALSE,FALSE
"A0042089",115.471463430683,-3.81173965506781,"Tang & Werner 2023",87.3575128648217,"Indonesia",55170.5754790689,5385.58410997581,11499.1379826251,71693.5093310375,0,6998.00246560035,3.83500003814697,4.80100003878276,26.5625,3.63782731691996,54.5323864618937,21684.5348494297,19581.4461076895,10,140231.149075866,33359.41214563,FALSE,FALSE,FALSE
"A0042090",115.478475129348,-3.80111597519541,"Tang & Werner 2023",26.941863641023,"Indonesia",54924.1650356771,5205.18065112327,10265.470732062,70533.5467118396,0,7564.58790437681,3.82099997997284,4.7885000705719,26.5625,3.30992945035299,41.7841428120931,22055.5331999894,20046.2139466243,9,140624.174179032,33785.7470031785,FALSE,FALSE,FALSE
"A0042091",115.485976872362,-3.80548947911079,"Tang & Werner 2023",49.5660123832091,"Indonesia",55661.4882486685,5834.08617331049,10192.5469461921,70010.6800864037,0,8320.99815866685,3.8289999961853,4.79671423775809,26.625,3.45992803573608,48.5931425094604,22786.6439244005,20773.8695086346,7,141357.416937976,34512.1076986547,FALSE,FALSE,FALSE
"A0042093",115.317718940755,-3.878343515404,"Tang & Werner 2023",83.6390465573372,"Indonesia",51391.1324564611,3713.38625841616,28363.1556743684,75692.6504367387,5880.294829236,9912.8275666155,3.83100008964539,4.79739999771118,26.625,3.70292364226447,56.9340065850152,18223.7869350261,15973.8672818247,11,129217.452591537,22412.3236202655,FALSE,FALSE,FALSE
"A0042094",115.303058014031,-3.8841132003329,"Tang & Werner 2023",46.9054137978684,"Indonesia",51044.7802829085,3965.29043493752,30225.9466282488,74904.4246950668,5003.99506791102,11503.1089436199,3.84400010108948,4.81020002365112,26.6875,3.70782113075256,57.7156573704311,18796.7597388307,16655.6432234546,9,128331.985359355,20924.8848326945,FALSE,FALSE,FALSE
"A0042095",114.765037644851,-3.88727058399767,"Tang & Werner 2023",63.1328640357483,"Indonesia",3290.56772339821,1367.16664604417,16992.5663275058,48427.7026283403,7714.78920040631,7457.91170794105,3.64299988746643,4.55787509679794,26.1875,4.21500182151794,71.8727035522461,61749.8134546596,62280.6674524727,38,81058.4377681716,19049.021641873,FALSE,FALSE,FALSE
